"X0","X1"
"C05382","C21282"
"C05394","C05403"
"C05402","C05404"
"C05413","C05414"
"C05414","C05421"
"C05414","C05430"
"C05416","C05417"
"C05416","C05423"
"C05417","C05424"
"C05418","C05425"
"C05421","C05430"
"C05421","C05431"
"C05421","C15857"
"C05421","C19764"
"C05421","C19765"
"C05422","C06098"
"C05422","C08579"
"C05422","C08614"
"C05423","C05424"
"C05425","C15992"
"C05427","C05798"
"C05427","C13309"
"C05427","C15882"
"C05427","C16541"
"C05427","C17440"
"C05430","C05431"
"C05430","C05432"
"C05431","C05432"
"C05431","C05434"
"C05431","C14146"
"C05431","C15892"
"C05432","C05435"
"C05432","C08586"
"C05432","C15858"
"C05432","C15867"
"C05432","C16277"
"C05433","C08586"
"C05433","C08590"
"C05433","C08601"
"C05433","C15981"
"C05434","C05435"
"C05434","C16291"
"C05435","C15859"
"C05435","C15907"
"C05435","C15908"
"C05435","C15910"
"C05435","C15935"
"C05435","C15940"
"C05437","C05439"
"C05440","C15778"
"C05444","C05445"
"C05444","C05452"
"C05446","C05454"
"C05446","C05468"
"C05447","C05448"
"C05447","C17346"
"C05448","C05449"
"C05450","C05460"
"C05450","C05467"
"C05451","C05452"
"C05451","C05455"
"C05452","C05454"
"C05453","C05454"
"C05453","C17339"
"C05455","C17339"
"C05458","C17339"
"C05460","C17343"
"C05465","C15516"
"C05466","C15559"
"C05469","C05470"
"C05470","C05481"
"C05471","C05472"
"C05472","C05482"
"C05473","C05474"
"C05475","C05476"
"C05476","C05478"
"C05477","C05478"
"C05477","C05490"
"C05478","C05483"
"C05479","C05480"
"C05479","C11825"
"C05480","C05484"
"C05487","C05488"
"C05487","C05489"
"C05497","C05498"
"C05499","C05500"
"C05500","C05501"
"C05501","C05502"
"C05515","C05516"
"C05526","C05824"
"C05528","C11499"
"C05528","C11537"
"C05528","C16069"
"C05533","C05662"
"C05551","C05557"
"C05551","C07086"
"C05551","C16672"
"C05554","C20333"
"C05556","C05557"
"C05557","C06564"
"C05565","C05829"
"C05570","C05571"
"C05570","C05575"
"C05570","C20994"
"C05570","C21731"
"C05575","C20994"
"C05575","C20995"
"C05576","C05577"
"C05576","C05594"
"C05577","C05580"
"C05578","C05579"
"C05578","C05604"
"C05578","C15566"
"C05580","C05584"
"C05581","C05582"
"C05581","C05587"
"C05583","C05584"
"C05583","C05588"
"C05583","C05589"
"C05587","C08538"
"C05587","C17754"
"C05600","C05601"
"C05600","C06201"
"C05604","C08538"
"C05604","C08539"
"C05604","C17751"
"C05607","C16256"
"C05607","C16257"
"C05608","C10945"
"C05610","C12204"
"C05616","C10833"
"C05616","C18345"
"C05618","C12837"
"C05618","C16266"
"C05619","C12203"
"C05623","C05625"
"C05623","C12637"
"C05623","C12638"
"C05623","C12667"
"C05625","C10175"
"C05629","C11457"
"C05629","C11588"
"C05631","C05907"
"C05631","C05911"
"C05631","C09756"
"C05631","C15525"
"C05634","C05635"
"C05635","C05660"
"C05635","C05832"
"C05636","C05637"
"C05638","C05639"
"C05638","C05651"
"C05641","C05656"
"C05648","C05651"
"C05649","C05650"
"C05651","C05652"
"C05652","C05663"
"C05653","C06330"
"C05653","C11503"
"C05653","C00108"
"C05654","C05655"
"C05654","C05656"
"C05658","C08481"
"C05668","C05989"
"C05670","C06114"
"C05674","C06459"
"C05679","C05680"
"C05680","C06459"
"C05686","C05696"
"C05686","C05697"
"C05688","C05689"
"C05688","C05699"
"C05688","C05704"
"C05688","C05705"
"C05688","C05706"
"C05689","C05695"
"C05689","C05703"
"C05689","C18904"
"C05691","C05692"
"C05692","C05698"
"C05698","C05699"
"C05698","C05707"
"C05699","C05702"
"C05703","C18902"
"C05766","C05767"
"C05766","C05768"
"C05768","C05769"
"C05770","C21284"
"C05771","C05773"
"C05771","C05774"
"C05772","C06406"
"C05773","C05774"
"C05773","C06504"
"C05773","C11545"
"C05773","C19724"
"C05774","C06508"
"C05775","C06510"
"C05777","C21512"
"C05778","C11538"
"C05778","C21510"
"C05786","C05912"
"C05786","C05913"
"C05787","C05791"
"C05789","C05790"
"C05789","C05793"
"C05790","C05791"
"C05790","C05794"
"C05791","C05795"
"C05800","C05801"
"C05801","C05802"
"C05802","C05803"
"C05803","C05804"
"C05804","C05805"
"C05805","C17568"
"C05809","C05810"
"C05809","C00156"
"C05810","C05811"
"C05811","C05812"
"C05812","C05813"
"C05813","C05814"
"C05814","C05815"
"C05815","C17569"
"C05817","C16519"
"C05827","C05828"
"C05835","C00108"
"C05837","C16517"
"C05838","C05839"
"C05838","C05851"
"C05852","C06207"
"C05852","C07086"
"C05893","C05894"
"C05893","C17550"
"C05894","C17541"
"C05895","C17542"
"C05897","C05898"
"C05897","C17556"
"C05901","C03582"
"C05902","C05903"
"C05903","C10098"
"C05903","C12249"
"C05903","C12626"
"C05903","C16911"
"C05903","C20727"
"C05904","C12128"
"C05904","C12137"
"C05905","C05906"
"C05905","C08604"
"C05905","C08647"
"C05905","C09727"
"C05905","C16298"
"C05906","C06562"
"C05906","C12316"
"C05908","C05909"
"C05908","C12136"
"C05908","C12138"
"C05909","C12127"
"C05911","C10192"
"C05912","C11630"
"C05918","C05919"
"C05922","C05923"
"C05923","C06148"
"C05924","C18239"
"C05924","C19848"
"C05925","C20567"
"C05925","C21614"
"C05931","C05932"
"C05933","C07044"
"C05938","C05947"
"C05942","C19721"
"C05942","C19907"
"C05946","C05947"
"C05951","C05952"
"C05952","C06462"
"C05953","C05955"
"C05954","C05955"
"C05957","C05958"
"C05958","C14717"
"C05961","C05962"
"C05963","C05964"
"C05965","C14808"
"C05965","C14810"
"C05966","C14781"
"C05966","C14813"
"C05979","C06360"
"C05985","C05986"
"C05989","C20968"
"C05994","C06255"
"C05998","C20827"
"C06000","C06001"
"C06002","C21030"
"C06006","C14463"
"C06007","C14463"
"C06017","C21351"
"C06018","C11907"
"C06024","C06025"
"C06024","C19877"
"C06025","C06251"
"C06025","C16157"
"C06025","C17556"
"C06025","C19875"
"C06025","C19883"
"C06025","C20933"
"C06025","C21174"
"C06026","C06251"
"C06026","C16157"
"C06026","C17556"
"C06026","C19890"
"C06026","C21157"
"C06026","C21173"
"C06026","C21461"
"C06026","C21462"
"C06027","C06028"
"C06028","C18323"
"C06028","C18324"
"C06033","C06034"
"C06033","C06035"
"C06035","C06234"
"C06035","C18338"
"C06035","C18349"
"C06044","C06046"
"C06051","C06052"
"C06054","C06055"
"C06055","C06056"
"C06055","C07335"
"C06055","C11638"
"C06056","C06057"
"C06056","C06257"
"C06067","C06068"
"C06069","C06070"
"C06069","C17622"
"C06070","C09804"
"C06070","C11636"
"C06070","C20789"
"C06070","C20790"
"C06071","C20790"
"C06074","C11389"
"C06074","C20943"
"C06082","C13454"
"C06082","C13455"
"C06082","C13456"
"C06082","C15514"
"C06082","C15970"
"C06086","C11901"
"C06087","C11882"
"C06087","C11887"
"C06088","C11890"
"C06088","C11891"
"C06089","C06090"
"C06089","C11877"
"C06089","C18226"
"C06089","C18228"
"C06089","C19810"
"C06089","C20145"
"C06089","C21711"
"C06090","C06091"
"C06090","C06092"
"C06090","C09189"
"C06090","C11872"
"C06090","C11874"
"C06093","C11853"
"C06093","C11857"
"C06093","C11875"
"C06093","C11905"
"C06094","C06095"
"C06094","C11857"
"C06094","C11905"
"C06095","C11860"
"C06096","C11855"
"C06098","C08579"
"C06098","C08591"
"C06098","C08614"
"C06098","C15968"
"C06098","C15969"
"C06098","C16282"
"C06098","C18195"
"C06098","C18196"
"C06098","C19731"
"C06098","C20894"
"C06102","C06103"
"C06102","C06104"
"C06102","C06105"
"C06104","C14143"
"C06108","C15488"
"C06108","C19775"
"C06123","C06124"
"C06142","C21390"
"C06144","C06145"
"C06145","C06146"
"C06148","C06149"
"C06160","C06161"
"C06161","C06512"
"C06161","C06517"
"C06171","C06172"
"C06171","C06174"
"C06172","C06173"
"C06173","C06175"
"C06174","C16576"
"C06174","C16577"
"C06176","C06177"
"C06176","C15612"
"C06177","C12440"
"C06178","C06179"
"C06178","C06521"
"C06178","C10974"
"C06178","C11359"
"C06180","C06181"
"C06180","C12454"
"C06181","C06182"
"C06181","C06183"
"C06181","C10157"
"C06181","C10171"
"C06181","C12455"
"C06182","C06183"
"C06182","C06184"
"C06184","C10865"
"C06185","C16697"
"C06186","C06187"
"C06193","C06194"
"C06202","C06203"
"C06203","C06204"
"C06205","C14784"
"C06205","C14786"
"C06205","C14787"
"C06212","C08299"
"C06216","C06217"
"C06217","C06218"
"C06231","C06442"
"C06231","C16432"
"C06231","C19929"
"C06232","C18237"
"C06232","C19848"
"C06240","C20497"
"C06310","C21117"
"C06314","C14815"
"C06315","C14815"
"C06318","C06337"
"C06319","C06320"
"C06319","C06408"
"C06320","C06416"
"C06322","C06749"
"C06322","C09809"
"C06322","C09810"
"C06322","C09811"
"C06323","C06324"
"C06328","C06329"
"C06328","C07097"
"C06329","C07097"
"C06330","C06343"
"C06331","C06332"
"C06332","C10733"
"C06332","C11504"
"C06333","C06336"
"C06335","C06673"
"C06335","C06674"
"C06335","C00568"
"C06337","C21450"
"C06338","C06339"
"C06338","C06342"
"C06341","C15610"
"C06341","C17336"
"C06346","C06348"
"C06366","C12440"
"C06367","C06368"
"C06367","C17945"
"C06367","C17946"
"C06368","C17946"
"C06368","C17947"
"C06371","C06372"
"C06376","C06377"
"C06381","C06382"
"C06381","C06384"
"C06382","C06383"
"C06383","C06384"
"C06387","C06671"
"C06387","C02370"
"C06390","C06392"
"C06394","C07667"
"C06397","C06398"
"C06397","C07838"
"C06399","C06408"
"C06399","C06503"
"C06406","C06407"
"C06407","C06416"
"C06413","C06415"
"C06414","C16715"
"C06423","C10138"
"C06427","C16162"
"C06427","C16300"
"C06427","C16321"
"C06427","C19936"
"C06427","C20704"
"C06428","C12083"
"C06428","C16165"
"C06429","C16169"
"C06429","C20855"
"C06440","C06473"
"C06451","C06452"
"C06451","C06453"
"C06451","C06455"
"C06451","C20396"
"C06452","C06453"
"C06452","C06454"
"C06453","C06672"
"C06453","C17702"
"C06453","C17703"
"C06453","C17949"
"C06453","C17950"
"C06453","C17951"
"C06453","C17952"
"C06455","C17943"
"C06456","C17943"
"C06456","C17945"
"C06457","C17951"
"C06485","C07326"
"C06485","C16538"
"C06485","C19821"
"C06485","C19822"
"C06503","C06504"
"C06504","C06505"
"C06504","C06506"
"C06504","C19724"
"C06505","C06506"
"C06506","C06507"
"C06507","C06508"
"C06507","C06509"
"C06508","C06509"
"C06509","C06510"
"C06510","C21153"
"C06517","C06518"
"C06517","C06520"
"C06520","C21630"
"C06523","C10138"
"C06526","C07344"
"C06526","C16728"
"C06527","C16728"
"C06528","C16726"
"C06533","C21631"
"C06536","C06538"
"C06536","C09243"
"C06542","C11810"
"C06542","C15985"
"C06543","C15610"
"C06548","C21752"
"C06551","C06552"
"C06551","C06556"
"C06551","C06559"
"C06552","C06553"
"C06553","C06554"
"C06553","C06748"
"C06554","C06555"
"C06554","C06558"
"C06554","C06748"
"C06554","C08734"
"C06554","C14149"
"C06554","C14150"
"C06556","C06557"
"C06556","C06560"
"C06557","C06558"
"C06559","C06560"
"C06560","C08735"
"C06561","C08576"
"C06561","C16406"
"C06561","C16407"
"C06561","C16416"
"C06563","C09126"
"C06563","C10521"
"C06563","C12134"
"C06563","C12631"
"C06564","C06565"
"C06566","C06569"
"C06568","C06569"
"C06570","C06571"
"C06570","C21391"
"C06571","C18298"
"C06571","C21439"
"C06575","C06576"
"C06576","C06577"
"C06577","C06578"
"C06578","C06579"
"C06579","C06580"
"C06580","C06581"
"C06581","C06582"
"C06584","C06585"
"C06585","C06586"
"C06586","C06587"
"C06587","C02370"
"C06588","C06589"
"C06594","C06597"
"C06594","C07092"
"C06594","C12832"
"C06596","C06597"
"C06596","C07075"
"C06597","C06598"
"C06598","C06599"
"C06598","C06602"
"C06599","C06600"
"C06600","C06601"
"C06600","C21104"
"C06600","C21105"
"C06604","C06605"
"C06604","C06606"
"C06604","C06607"
"C06605","C06607"
"C06606","C06608"
"C06607","C06608"
"C06609","C06611"
"C06610","C06612"
"C06611","C06613"
"C06612","C16348"
"C06613","C06614"
"C06615","C16348"
"C06616","C06633"
"C06616","C11919"
"C06616","C11985"
"C06620","C11907"
"C06620","C11918"
"C06620","C11922"
"C06620","C11928"
"C06620","C11930"
"C06620","C12318"
"C06620","C18029"
"C06624","C18296"
"C06624","C21438"
"C06626","C06627"
"C06626","C18299"
"C06627","C06628"
"C06627","C06629"
"C06627","C06654"
"C06628","C06629"
"C06629","C18295"
"C06630","C06633"
"C06630","C06635"
"C06630","C11911"
"C06630","C11916"
"C06633","C06653"
"C06633","C11911"
"C06635","C11916"
"C06636","C06637"
"C06637","C06638"
"C06638","C06639"
"C06638","C06642"
"C06639","C06640"
"C06639","C06642"
"C06640","C06641"
"C06640","C06643"
"C06644","C06645"
"C06644","C21859"
"C06645","C06646"
"C06645","C11353"
"C06646","C06647"
"C06646","C11353"
"C06647","C06648"
"C06648","C02370"
"C06649","C06650"
"C06650","C06651"
"C06651","C02370"
"C06654","C21436"
"C06655","C06656"
"C06656","C06657"
"C06657","C06658"
"C06658","C06659"
"C06659","C06660"
"C06660","C06661"
"C06661","C06662"
"C06664","C17368"
"C06664","C17377"
"C06664","C20820"
"C06669","C17367"
"C06669","C20817"
"C06670","C06671"
"C06672","C08604"
"C06672","C18338"
"C06672","C20469"
"C06672","C20470"
"C06673","C00568"
"C06674","C06675"
"C06675","C06676"
"C06676","C11481"
"C06677","C06678"
"C06677","C06730"
"C06678","C06679"
"C06688","C21143"
"C06688","C21808"
"C06689","C12322"
"C06689","C20720"
"C06691","C18358"
"C06711","C06712"
"C06711","C07715"
"C06712","C07722"
"C06712","C16262"
"C06714","C06715"
"C06714","C06723"
"C06714","C09821"
"C06714","C09825"
"C06717","C06718"
"C06717","C11502"
"C06717","C18235"
"C06717","C19703"
"C06718","C18235"
"C06719","C16272"
"C06720","C07211"
"C06721","C06722"
"C06725","C06726"
"C06727","C06728"
"C06727","C07111"
"C06728","C07123"
"C06729","C06730"
"C06730","C06760"
"C06730","C14103"
"C06731","C07215"
"C06733","C06734"
"C06733","C18011"
"C06734","C18011"
"C06735","C11822"
"C06738","C06739"
"C06740","C16718"
"C06742","C21150"
"C06749","C09821"
"C06749","C09824"
"C06752","C06753"
"C06753","C06754"
"C06754","C06755"
"C06754","C07047"
"C06754","C07888"
"C06754","C16550"
"C06754","C16555"
"C06755","C12836"
"C06755","C14859"
"C06756","C06757"
"C06757","C06758"
"C06760","C06761"
"C06760","C07478"
"C06760","C11354"
"C06761","C06762"
"C06762","C11354"
"C06762","C20240"
"C06771","C06772"
"C06789","C06790"
"C06790","C06791"
"C06790","C06792"
"C06790","C11148"
"C06790","C14866"
"C06790","C14868"
"C06791","C06793"
"C06792","C06793"
"C06793","C20303"
"C06800","C16756"
"C06800","C19585"
"C06800","C19586"
"C06800","C19595"
"C06801","C12371"
"C06802","C21156"
"C06809","C12115"
"C06809","C20799"
"C06813","C06876"
"C06837","C16621"
"C06866","C16666"
"C06866","C18202"
"C06868","C07496"
"C06868","C16601"
"C06868","C16602"
"C06892","C06893"
"C06892","C16737"
"C06899","C07490"
"C06899","C11150"
"C06899","C14866"
"C06972","C21903"
"C06988","C06989"
"C06988","C16181"
"C06989","C11352"
"C06990","C07092"
"C06990","C11352"
"C06990","C12837"
"C07024","C07025"
"C07025","C07026"
"C07026","C07027"
"C07027","C07028"
"C07028","C07029"
"C07029","C07030"
"C07030","C07031"
"C07031","C07032"
"C07044","C20639"
"C07047","C16550"
"C07047","C16553"
"C07047","C16555"
"C07054","C07446"
"C07054","C07585"
"C07054","C16624"
"C07054","C16625"
"C07054","C21754"
"C07073","C11004"
"C07073","C16560"
"C07073","C16561"
"C07073","C16647"
"C07083","C07084"
"C07083","C07111"
"C07083","C20782"
"C07084","C07085"
"C07085","C07087"
"C07090","C07091"
"C07092","C07093"
"C07093","C07094"
"C07094","C07095"
"C07096","C07097"
"C07097","C07099"
"C07097","C21103"
"C07098","C11510"
"C07098","C21103"
"C07100","C07101"
"C07101","C21104"
"C07102","C07103"
"C07102","C21105"
"C07108","C16544"
"C07108","C16545"
"C07108","C16546"
"C07111","C07112"
"C07111","C11348"
"C07113","C07114"
"C07113","C07189"
"C07113","C11348"
"C07114","C07118"
"C07130","C07481"
"C07130","C16357"
"C07130","C16358"
"C07138","C21928"
"C07160","C20271"
"C07160","C20321"
"C07185","C16648"
"C07185","C16649"
"C07185","C16650"
"C07185","C16651"
"C07185","C16653"
"C07185","C16654"
"C07201","C07204"
"C07201","C11641"
"C07208","C07216"
"C07209","C07216"
"C07209","C07211"
"C07212","C07213"
"C07213","C07214"
"C07214","C07215"
"C07271","C07276"
"C07276","C11937"
"C07277","C11907"
"C07277","C20682"
"C07287","C07288"
"C07294","C07295"
"C07295","C07308"
"C07296","C07297"
"C07304","C11814"
"C07304","C21566"
"C07307","C11813"
"C07328","C07329"
"C07330","C08613"
"C07330","C19892"
"C07335","C11638"
"C07347","C07348"
"C07349","C21128"
"C07354","C14831"
"C07394","C11900"
"C07394","C16524"
"C07446","C07447"
"C07446","C07585"
"C07446","C16623"
"C07447","C07585"
"C07447","C16622"
"C07475","C10157"
"C07478","C07479"
"C07479","C11354"
"C07480","C07481"
"C07480","C16353"
"C07480","C16357"
"C07481","C13747"
"C07490","C11150"
"C07490","C14866"
"C07490","C14869"
"C07490","C18246"
"C07492","C07493"
"C07493","C07495"
"C07495","C07496"
"C07501","C16582"
"C07501","C16584"
"C07501","C16586"
"C07535","C14849"
"C07535","C14850"
"C07535","C14851"
"C07535","C18270"
"C07535","C18275"
"C07535","C18276"
"C07535","C18284"
"C07535","C18286"
"C07572","C16607"
"C07572","C16608"
"C07572","C16612"
"C07576","C08312"
"C07576","C21778"
"C07576","C21779"
"C07578","C10784"
"C07592","C16712"
"C07601","C11901"
"C07643","C07644"
"C07643","C07645"
"C07643","C07888"
"C07645","C07646"
"C07645","C07647"
"C07645","C11583"
"C07645","C16551"
"C07646","C16552"
"C07648","C16619"
"C07649","C11736"
"C07649","C12673"
"C07649","C12739"
"C07649","C13252"
"C07649","C16630"
"C07649","C16633"
"C07649","C16634"
"C07649","C16637"
"C07649","C16835"
"C07712","C18231"
"C07715","C07717"
"C07715","C07721"
"C07715","C07724"
"C07717","C07718"
"C07717","C07721"
"C07718","C07719"
"C07722","C07723"
"C07724","C07725"
"C07725","C07726"
"C07726","C07727"
"C07727","C07728"
"C07732","C07733"
"C07733","C07734"
"C07756","C15666"
"C07836","C11472"
"C07838","C11472"
"C07888","C16550"
"C08012","C16661"
"C08057","C20651"
"C08060","C08061"
"C08061","C08062"
"C08247","C09755"
"C08262","C16696"
"C08269","C21513"
"C08276","C15606"
"C08276","C20870"
"C08281","C16528"
"C08281","C19623"
"C08285","C18218"
"C08300","C08301"
"C08301","C16719"
"C08301","C17268"
"C08304","C21601"
"C08304","C21602"
"C08316","C16531"
"C08320","C16529"
"C08323","C16532"
"C08334","C18796"
"C08353","C16639"
"C08409","C17248"
"C08412","C17244"
"C08426","C17240"
"C08491","C11512"
"C08491","C21385"
"C08492","C16310"
"C08492","C19757"
"C08521","C08532"
"C08521","C21633"
"C08526","C12173"
"C08527","C12193"
"C08537","C08538"
"C08537","C08540"
"C08537","C08542"
"C08537","C17752"
"C08537","C17759"
"C08538","C08539"
"C08538","C08540"
"C08538","C08543"
"C08538","C08565"
"C08538","C17751"
"C08538","C17752"
"C08538","C17754"
"C08538","C17756"
"C08538","C17757"
"C08539","C08540"
"C08539","C08544"
"C08539","C17753"
"C08540","C08552"
"C08540","C17751"
"C08540","C17759"
"C08542","C17759"
"C08543","C08565"
"C08543","C17753"
"C08552","C17759"
"C08565","C17753"
"C08576","C08577"
"C08576","C15525"
"C08577","C15525"
"C08578","C08650"
"C08578","C09614"
"C08579","C08584"
"C08579","C08614"
"C08580","C15967"
"C08580","C15968"
"C08583","C08592"
"C08583","C15967"
"C08585","C08614"
"C08586","C14146"
"C08586","C16276"
"C08588","C19730"
"C08588","C19867"
"C08589","C17513"
"C08590","C08601"
"C08591","C15965"
"C08591","C15966"
"C08592","C15965"
"C08592","C15966"
"C08601","C15981"
"C08601","C21836"
"C08604","C08620"
"C08604","C08639"
"C08604","C12095"
"C08604","C12141"
"C08604","C12643"
"C08604","C16306"
"C08604","C20469"
"C08604","C20470"
"C08604","C20490"
"C08606","C08614"
"C08606","C13431"
"C08607","C19892"
"C08612","C16827"
"C08612","C20460"
"C08613","C15867"
"C08613","C19892"
"C08614","C13433"
"C08616","C08980"
"C08616","C17148"
"C08616","C19732"
"C08616","C19942"
"C08616","C19943"
"C08616","C20945"
"C08620","C12646"
"C08620","C16292"
"C08624","C08748"
"C08639","C12096"
"C08639","C16298"
"C08639","C16350"
"C08639","C16372"
"C08641","C16314"
"C08641","C16354"
"C08647","C20468"
"C08650","C09762"
"C08650","C15531"
"C08725","C12137"
"C08725","C12640"
"C08725","C16349"
"C08725","C16371"
"C08733","C08734"
"C08733","C08737"
"C08734","C08735"
"C08794","C20787"
"C08813","C21106"
"C08814","C15794"
"C08814","C15802"
"C08814","C19874"
"C08821","C15783"
"C08888","C20707"
"C08897","C08898"
"C08897","C20709"
"C08907","C20678"
"C08980","C08983"
"C08980","C19733"
"C08980","C19763"
"C08983","C19865"
"C09023","C20457"
"C09024","C09241"
"C09024","C11680"
"C09060","C19707"
"C09092","C09163"
"C09092","C20711"
"C09092","C21796"
"C09092","C21819"
"C09092","C21822"
"C09094","C13273"
"C09099","C09789"
"C09107","C11641"
"C09107","C11691"
"C09118","C18222"
"C09126","C16192"
"C09131","C20379"
"C09131","C20410"
"C09183","C20270"
"C09190","C18037"
"C09239","C11635"
"C09244","C11642"
"C09244","C11643"
"C09244","C11676"
"C09244","C11677"
"C09244","C11691"
"C09244","C11783"
"C09244","C11812"
